X,Y,OBJECTID,EVENT_UNIQUE_ID,OCC_DATE,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_DOY,DIVISION,HOMICIDE_TYPE,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84
-8837821.05,5420384.903,1166,GO-20202381546,2020/12/18 05:00:00+00,2020,December,18,Friday,353,D53,Other,173,North Toronto,104,Mount Pleasant West (104),-79.39149727,43.70812828
-8833924.456,5431705.974,1167,GO-20202400901,2020/12/21 05:00:00+00,2020,December,21,Monday,356,D33,Stabbing,47,Don Valley Village,47,Don Valley Village (47),-79.35649357,43.7815982
-8823203.365,5424379.302,1168,GO-202179788,2021/01/13 05:00:00+00,2021,January,13,Wednesday,13,D41,Stabbing,124,Kennedy Park,124,Kennedy Park (124),-79.26018438,43.73406087
-8856314.793,5426648.616,1169,GO-2021105728,2021/01/17 05:00:00+00,2021,January,17,Sunday,17,D31,Shooting,21,Humber Summit,21,Humber Summit (21),-79.5576294,43.7487888
-8850318.414,5429184.76,1170,GO-2021133150,2021/01/21 05:00:00+00,2021,January,21,Thursday,21,D31,Shooting,27,York University Heights,27,York University Heights (27),-79.503763,43.76524418
-8852978.414,5419316.497,1171,GO-2021204256,2021/01/21 05:00:00+00,2021,January,21,Thursday,21,D23,Other,8,Humber Heights-Westmount,8,Humber Heights-Westmount (8),-79.52765819,43.70119003
-8837446.955,5416465.977,1172,GO-2021185744,2021/01/29 05:00:00+00,2021,January,29,Friday,29,D53,Shooting,98,Rosedale-Moore Park,98,Rosedale-Moore Park (98),-79.38813672,43.68267477
-8850428.665,5421556.345,1173,GO-2021198314,2021/01/31 05:00:00+00,2021,January,31,Sunday,31,D12,Shooting,28,Rustic,28,Rustic (28),-79.50475341,43.71573472
-8819878.706,5433863.35,1174,GO-2021238843,2021/02/06 05:00:00+00,2021,February,6,Saturday,37,D42,Shooting,145,Malvern West,132,Malvern (132),-79.23031845,43.79558861
-8827880.509,5425872.817,1175,GO-2021250265,2021/02/08 05:00:00+00,2021,February,8,Monday,39,D41,Shooting,119,Wexford/Maryvale,119,Wexford/Maryvale (119),-79.30219988,43.74375425
-8845678.446,5421055.806,1176,GO-2021251003,2021/02/08 05:00:00+00,2021,February,8,Monday,39,D32,Shooting,31,Yorkdale-Glen Park,31,Yorkdale-Glen Park (31),-79.46208146,43.71248473
-8828451.855,5417121.179,1177,GO-2021257693,2021/02/09 05:00:00+00,2021,February,9,Tuesday,40,D55,Shooting,62,East End-Danforth,62,East End-Danforth (62),-79.30733236,43.68693107
-8857119.912,5416645.508,1178,GO-2021277195,2021/02/12 05:00:00+00,2021,February,12,Friday,43,D23,Shooting,7,Willowridge-Martingrove-Richview,7,Willowridge-Martingrove-Richview (7),-79.5648619,43.68384106
-8835621.486,5413977.472,1179,GO-2021334695,2021/02/19 05:00:00+00,2021,February,19,Friday,50,D51,Other,71,Cabbagetown-South St.James Town,71,Cabbagetown-South St.James Town (71),-79.37173826,43.66650626
-8849236.311,5410508.399,1180,GO-2021363118,2021/02/26 05:00:00+00,2021,February,26,Friday,57,D22,Other,16,Stonegate-Queensway,16,Stonegate-Queensway (16),-79.49404231,43.64395947
-8846604.204,5417781.327,1181,GO-2021368408,2021/02/27 05:00:00+00,2021,February,27,Saturday,58,D12,Stabbing,110,Keelesdale-Eglinton West,110,Keelesdale-Eglinton West (110),-79.47039769,43.6912192
-8824214.354,5421102.513,1182,GO-2021424868,2021/03/06 05:00:00+00,2021,March,6,Saturday,65,D41,Other,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),-79.26926624,43.712788
-8849673.633,5418907.326,1183,GO-2021437169,2021/03/09 05:00:00+00,2021,March,9,Tuesday,68,D12,Stabbing,30,Brookhaven-Amesbury,30,Brookhaven-Amesbury (30),-79.49797084,43.69853265
-8851062.315,5426715.177,1184,GO-2021511040,2021/03/19 04:00:00+00,2021,March,19,Friday,78,D31,Other,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.51044558,43.74922073
-8852749.735,5419069.957,1185,GO-2021611765,2021/04/03 04:00:00+00,2021,April,3,Saturday,93,D23,Shooting,8,Humber Heights-Westmount,8,Humber Heights-Westmount (8),-79.52560393,43.69958888
-8833409.488,5434088.665,1186,GO-2021614694,2021/04/04 04:00:00+00,2021,April,4,Sunday,94,D33,Stabbing,48,Hillcrest Village,48,Hillcrest Village (48),-79.35186754,43.79704957
-8833108.628,5417654.474,1187,GO-2021618567,2021/04/04 04:00:00+00,2021,April,4,Sunday,94,D55,Stabbing,57,Broadview North,57,Broadview North (57),-79.34916487,43.69039522
-8829790.183,5419478.462,1188,GO-2021683552,2021/04/05 04:00:00+00,2021,April,5,Monday,95,D55,Stabbing,54,O'Connor-Parkview,54,O'Connor-Parkview (54),-79.31935477,43.70224189
-8826071.264,5430159.582,1189,GO-2021646518,2021/04/08 04:00:00+00,2021,April,8,Thursday,98,D41,Stabbing,126,Dorset Park,126,Dorset Park (126),-79.28594715,43.77156796
-8850494.115,5420428.038,1190,GO-2021700719,2021/04/16 04:00:00+00,2021,April,16,Friday,106,D12,Shooting,28,Rustic,28,Rustic (28),-79.50534135,43.70840838
-8857517.162,5415393.43,1191,GO-2021904598,2021/05/16 04:00:00+00,2021,May,16,Sunday,136,D23,Shooting,7,Willowridge-Martingrove-Richview,7,Willowridge-Martingrove-Richview (7),-79.56843046,43.67570667
-8825889.627,5437146.732,1192,GO-2021951127,2021/05/22 04:00:00+00,2021,May,22,Saturday,142,D42,Other,130,Milliken,130,Milliken (130),-79.28431547,43.81687479
-8833258.995,5413048.286,1193,GO-2021961854,2021/05/24 04:00:00+00,2021,May,24,Monday,144,D55,Other,70,South Riverdale,70,South Riverdale (70),-79.35051564,43.66046797
-8840852.689,5412827.211,1194,GO-20211028789,2021/06/02 04:00:00+00,2021,June,2,Wednesday,153,D14,Other,80,Palmerston-Little Italy,80,Palmerston-Little Italy (80),-79.41873095,43.65903123
-8818083.326,5428611.835,1195,GO-20211087369,2021/06/11 04:00:00+00,2021,June,11,Friday,162,D43,Shooting,141,Golfdale-Cedarbrae-Woburn,137,Woburn (137),-79.21419029,43.76152724
-8821381.627,5425903.6,1196,GO-20211107853,2021/06/13 04:00:00+00,2021,June,13,Sunday,164,D43,Shooting,138,Eglinton East,138,Eglinton East (138),-79.24381943,43.74395402
-8821381.627,5425903.6,1197,GO-20211107853,2021/06/13 04:00:00+00,2021,June,13,Sunday,164,D43,Shooting,138,Eglinton East,138,Eglinton East (138),-79.24381943,43.74395402
-8821519.481,5425791.122,1198,GO-20211112628,2021/06/13 04:00:00+00,2021,June,13,Sunday,164,D43,Other,138,Eglinton East,138,Eglinton East (138),-79.24505779,43.74322406
-8847696.295,5418024.686,1199,GO-20211108068,2021/06/14 04:00:00+00,2021,June,14,Monday,165,D12,Shooting,112,Beechborough-Greenbrook,112,Beechborough-Greenbrook (112),-79.48020811,43.69279991
-8848115.246,5417572.545,1200,GO-20211158175,2021/06/21 04:00:00+00,2021,June,21,Monday,172,D12,Shooting,112,Beechborough-Greenbrook,112,Beechborough-Greenbrook (112),-79.48397161,43.68986304
-8842944.588,5427064.361,1201,GO-20211233778,2021/07/01 04:00:00+00,2021,July,1,Thursday,182,D32,Other,33,Clanton Park,33,Clanton Park (33),-79.4375228,43.75148661
-8830761.682,5421536.671,1202,GO-20211236893,2021/07/02 04:00:00+00,2021,July,2,Friday,183,D55,Shooting,44,Flemingdon Park,44,Flemingdon Park (44),-79.3280819,43.71560698
-8836960.025,5412316.151,1203,GO-20211236780,2021/07/02 04:00:00+00,2021,July,2,Friday,183,D52,Other,170,Yonge-Bay Corridor,76,Bay Street Corridor (76),-79.38376255,43.65570978
-8825770.641,5430184.07,1204,GO-20211248165,2021/07/03 04:00:00+00,2021,July,3,Saturday,184,D41,Shooting,126,Dorset Park,126,Dorset Park (126),-79.28324661,43.7717268
-8848648.154,5427529.739,1205,GO-20211263005,2021/07/05 04:00:00+00,2021,July,5,Monday,186,D31,Shooting,27,York University Heights,27,York University Heights (27),-79.48875881,43.75450634
-8848648.154,5427529.739,1206,GO-20211292779,2021/07/10 04:00:00+00,2021,July,10,Saturday,191,D31,Other,27,York University Heights,27,York University Heights (27),-79.48875881,43.75450634
-8853966.731,5421918.182,1207,GO-20211319545,2021/07/14 04:00:00+00,2021,July,14,Wednesday,195,D31,Other,23,Pelmo Park-Humberlea,23,Pelmo Park-Humberlea (23),-79.5365364,43.71808402
-8820442.407,5420243.381,1208,GO-20211362894,2021/07/18 04:00:00+00,2021,July,18,Sunday,199,D41,Other,123,Cliffcrest,123,Cliffcrest (123),-79.23538227,43.70720928
-8833752.38,5410086.332,1209,GO-20211359540,2021/07/19 04:00:00+00,2021,July,19,Monday,200,D51,Other,70,South Riverdale,70,South Riverdale (70),-79.35494779,43.64121572
-8854815.576,5418766.179,1210,GO-20211360309,2021/07/20 04:00:00+00,2021,July,20,Tuesday,201,D23,Shooting,6,Kingsview Village-The Westway,6,Kingsview Village-The Westway (6),-79.5441617,43.69761594
-8844139.686,5418916.35,1211,GO-20211370623,2021/07/21 04:00:00+00,2021,July,21,Wednesday,202,D13,Stabbing,108,Briar Hill-Belgravia,108,Briar Hill-Belgravia (108),-79.44825855,43.69859126
-8848494.879,5420011.027,1212,GO-20211382319,2021/07/23 04:00:00+00,2021,July,23,Friday,204,D12,Stabbing,30,Brookhaven-Amesbury,30,Brookhaven-Amesbury (30),-79.48738191,43.70570041
-8833140.887,5413921.858,1213,GO-20211417029,2021/07/28 04:00:00+00,2021,July,28,Wednesday,209,D55,Stabbing,68,North Riverdale,68,North Riverdale (68),-79.34945465,43.66614488
-8828935.423,5416969.153,1214,GO-20211484398,2021/08/06 04:00:00+00,2021,August,6,Friday,218,D55,Other,62,East End-Danforth,62,East End-Danforth (62),-79.31167633,43.68594351
-8838690.977,5412375.563,1215,GO-20211494943,2021/08/08 04:00:00+00,2021,August,8,Sunday,220,D14,Shooting,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.39931197,43.65609591
-8838690.977,5412375.563,1216,GO-20211494943,2021/08/08 04:00:00+00,2021,August,8,Sunday,220,D14,Shooting,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.39931197,43.65609591
-8815361.144,5442380.511,1217,GO-20211538967,2021/08/14 04:00:00+00,2021,August,14,Saturday,226,D42,Other,144,Morningside Heights,NSA,NSA,-79.18973651,43.85078973
-8848672.459,5418780.141,1218,GO-20211543961,2021/08/14 04:00:00+00,2021,August,14,Saturday,226,D12,Shooting,30,Brookhaven-Amesbury,30,Brookhaven-Amesbury (30),-79.48897714,43.69770662
-8846659.654,5416125.803,1219,GO-20211617066,2021/08/25 04:00:00+00,2021,August,25,Wednesday,237,D12,Other,110,Keelesdale-Eglinton West,110,Keelesdale-Eglinton West (110),-79.47089581,43.68046482
-8854285.335,5402686.876,1220,GO-20211630428,2021/08/27 04:00:00+00,2021,August,27,Friday,239,D22,Shooting,19,Long Branch,19,Long Branch (19),-79.53939847,43.59309343
-8837534.353,5411253.976,1221,GO-20211638087,2021/08/28 04:00:00+00,2021,August,28,Saturday,240,D52,Shooting,164,Wellington Place,77,Waterfront Communities-The Island (77),-79.38892183,43.64880596
-8835183.392,5411716.447,1222,GO-20211677261,2021/09/02 04:00:00+00,2021,September,2,Thursday,245,D51,Stabbing,73,Moss Park,73,Moss Park (73),-79.36780279,43.65181198
-8847790.89,5432185.085,1223,GO-20211684171,2021/09/03 04:00:00+00,2021,September,3,Friday,246,D32,Shooting,27,York University Heights,27,York University Heights (27),-79.48105787,43.78470548
-8851815.164,5407469.57,1224,GO-20211692780,2021/09/04 04:00:00+00,2021,September,4,Saturday,247,D22,Other,159,Etobicoke City Centre,14,Islington-City Centre West (14),-79.51720854,43.62420203
-8817665.398,5426853.907,1225,GO-20211699665,2021/09/05 04:00:00+00,2021,September,5,Sunday,248,D43,Other,140,Guildwood,140,Guildwood (140),-79.21043597,43.75012097
-8817665.398,5426853.907,1226,GO-20211699665,2021/09/05 04:00:00+00,2021,September,5,Sunday,248,D43,Other,140,Guildwood,140,Guildwood (140),-79.21043597,43.75012097
-8851325.234,5427061.299,1227,GO-20211713828,2021/09/07 04:00:00+00,2021,September,7,Tuesday,250,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.51280742,43.75146674
-8822510.207,5422955.948,1228,GO-20211788435,2021/09/17 04:00:00+00,2021,September,17,Friday,260,D41,Shooting,124,Kennedy Park,124,Kennedy Park (124),-79.25395763,43.7248214
-8834423.332,5413270.842,1229,GO-20211794405,2021/09/18 04:00:00+00,2021,September,18,Saturday,261,D51,Shooting,72,Regent Park,72,Regent Park (72),-79.36097505,43.6619143
-8815252.135,5438422.416,1230,GO-20211851845,2021/09/26 04:00:00+00,2021,September,26,Sunday,269,D42,Shooting,144,Morningside Heights,131,Rouge (131),-79.18875726,43.82514301
-8859959.172,5424370.724,1231,GO-20211874352,2021/09/29 04:00:00+00,2021,September,29,Wednesday,272,D23,Stabbing,1,West Humber-Clairville,1,West Humber-Clairville (1),-79.59036741,43.73400519
-8829908.678,5415610.296,1232,GO-20211896862,2021/10/03 04:00:00+00,2021,October,3,Sunday,276,D55,Stabbing,64,Woodbine Corridor,64,Woodbine Corridor (64),-79.32041923,43.67711566
-8817041.092,5434149.064,1233,GO-20211971401,2021/10/13 04:00:00+00,2021,October,13,Wednesday,286,D42,Shooting,146,Malvern East,132,Malvern (132),-79.20482773,43.79744119
-8848517.875,5426773.79,1234,GO-20211987049,2021/10/16 04:00:00+00,2021,October,16,Saturday,289,D31,Shooting,27,York University Heights,27,York University Heights (27),-79.48758849,43.74960108
-8847768.495,5427936.898,1235,GO-20212022276,2021/10/21 04:00:00+00,2021,October,21,Thursday,294,D31,Shooting,27,York University Heights,27,York University Heights (27),-79.48085669,43.75714818
-8846994.984,5417657.501,1236,GO-20212037136,2021/10/23 04:00:00+00,2021,October,23,Saturday,296,D12,Shooting,110,Keelesdale-Eglinton West,110,Keelesdale-Eglinton West (110),-79.47390812,43.69041488
-8851425.782,5427479.757,1237,GO-20212036766,2021/10/23 04:00:00+00,2021,October,23,Saturday,296,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.51371066,43.75418203
-8853649.602,5421227.292,1238,GO-20212040619,2021/10/23 04:00:00+00,2021,October,23,Saturday,296,D12,Shooting,23,Pelmo Park-Humberlea,23,Pelmo Park-Humberlea (23),-79.53368757,43.71359821
-8827358.609,5423082.808,1239,GO-20212048858,2021/10/24 04:00:00+00,2021,October,24,Sunday,297,D41,Shooting,120,Clairlea-Birchmount,119,Wexford/Maryvale (119),-79.29751157,43.72564496
-8819194.62,5435153.438,1240,GO-20212071533,2021/10/28 04:00:00+00,2021,October,28,Thursday,301,D42,Shooting,145,Malvern West,132,Malvern (132),-79.22417321,43.80395316
-8825528.876,5429269.797,1241,GO-20212079091,2021/10/29 04:00:00+00,2021,October,29,Friday,302,D41,Shooting,126,Dorset Park,126,Dorset Park (126),-79.28107479,43.76579585
-8849931.397,5425082.326,1242,GO-20212091136,2021/10/30 04:00:00+00,2021,October,30,Saturday,303,D31,Other,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.50028637,43.73862391
-8812383.026,5433614.237,1243,GO-20212177949,2021/11/12 05:00:00+00,2021,November,12,Friday,316,D43,Other,134,Highland Creek,134,Highland Creek (134),-79.16298362,43.7939733
-8829908.539,5427813.442,1244,GO-20212209204,2021/11/16 05:00:00+00,2021,November,16,Tuesday,320,D33,Stabbing,150,Fenside-Parkwoods,45,Parkwoods-Donalda (45),-79.32041798,43.75634715
-8817035.724,5428986.887,1245,GO-20212211875,2021/11/16 05:00:00+00,2021,November,16,Tuesday,320,D43,Shooting,141,Golfdale-Cedarbrae-Woburn,137,Woburn (137),-79.20477951,43.76396047
-8813813.296,5435555.211,1246,GO-20212277790,2021/11/26 05:00:00+00,2021,November,26,Friday,330,D42,Shooting,143,West Rouge,131,Rouge (131),-79.17583195,43.8065579
-8837865.76,5419989.229,1247,GO-20212373251,2021/12/09 05:00:00+00,2021,December,9,Thursday,343,D53,Stabbing,174,South Eglinton-Davisville,104,Mount Pleasant West (104),-79.39189891,43.70555886
-8823161.73,5433318.458,1248,GO-20212397941,2021/12/13 05:00:00+00,2021,December,13,Monday,347,D42,Shooting,128,Agincourt South-Malvern West,128,Agincourt South-Malvern West (128),-79.25981037,43.79205534
-8851062.315,5426715.177,1249,GO-20212471927,2021/12/23 05:00:00+00,2021,December,23,Thursday,357,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.51044558,43.74922073
-8843615.312,5422024.329,1250,GO-20212477849,2021/12/24 05:00:00+00,2021,December,24,Friday,358,D32,Shooting,32,Englemount-Lawrence,32,Englemount-Lawrence (32),-79.44354801,43.71877318
-8847996.259,5415869.003,1251,GO-20212487697,2021/12/26 05:00:00+00,2021,December,26,Sunday,360,D12,Shooting,111,Rockcliffe-Smythe,111,Rockcliffe-Smythe (111),-79.48290274,43.67879646
-8848304.052,5416835.616,1252,GO-20212516090,2021/12/31 05:00:00+00,2021,December,31,Friday,365,D12,Stabbing,115,Mount Dennis,115,Mount Dennis (115),-79.48566769,43.68507604
-8853780.415,5420736.932,1253,GO-20229964,2022/01/02 05:00:00+00,2022,January,2,Sunday,2,D12,Shooting,23,Pelmo Park-Humberlea,23,Pelmo Park-Humberlea (23),-79.53486269,43.71041419
-8853447.309,5403766.408,1254,GO-202216903,2022/01/03 05:00:00+00,2022,January,3,Monday,3,D22,Shooting,20,Alderwood,20,Alderwood (20),-79.53187035,43.60011655
-8853447.309,5403766.408,1255,GO-202216903,2022/01/03 05:00:00+00,2022,January,3,Monday,3,D22,Shooting,20,Alderwood,20,Alderwood (20),-79.53187035,43.60011655
-8840629.893,5412223.732,1256,GO-202216630,2022/01/03 05:00:00+00,2022,January,3,Monday,3,D14,Stabbing,80,Palmerston-Little Italy,80,Palmerston-Little Italy (80),-79.41672954,43.65510911
-8847009.105,5408447.988,1257,GO-202217098,2022/01/03 05:00:00+00,2022,January,3,Monday,3,D22,Shooting,161,Humber Bay Shores,17,Mimico (includes Humber Bay Shores) (17),-79.47403498,43.63056408
-8836892.595,5414675.23,1258,GO-202250758,2022/01/08 05:00:00+00,2022,January,8,Saturday,8,D53,Shooting,167,Church-Wellesley,98,Rosedale-Moore Park (98),-79.38315682,43.67104023
-8856131.169,5421742.198,1259,GO-2022110972,2022/01/18 05:00:00+00,2022,January,18,Tuesday,18,D23,Shooting,5,Elms-Old Rexdale,5,Elms-Old Rexdale (5),-79.55597987,43.71694142
-8833298.293,5417280.155,1260,GO-2022124347,2022/01/19 05:00:00+00,2022,January,19,Wednesday,19,D55,Shooting,57,Broadview North,57,Broadview North (57),-79.35086866,43.68796376
-8846604.69,5418911.83,1261,GO-2022139163,2022/01/22 05:00:00+00,2022,January,22,Saturday,22,D12,Shooting,30,Brookhaven-Amesbury,30,Brookhaven-Amesbury (30),-79.47040205,43.69856191
-8839595.94,5419415.533,1262,GO-2022151149,2022/01/23 05:00:00+00,2022,January,23,Sunday,23,D53,Shooting,100,Yonge-Eglinton,100,Yonge-Eglinton (100),-79.40744139,43.70183321
-8850437.442,5426532.96,1263,GO-2022267789,2022/02/09 05:00:00+00,2022,February,9,Wednesday,40,D31,Other,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.50483225,43.74803828
-8823547.801,5427478.882,1264,GO-2022294326,2022/02/14 05:00:00+00,2022,February,14,Monday,45,D41,Shooting,156,Bendale-Glen Andrew,127,Bendale (127),-79.26327849,43.75417635
-8842938.021,5432233.671,1265,GO-2022314804,2022/02/17 05:00:00+00,2022,February,17,Thursday,48,D32,Shooting,36,Newtonbrook West,36,Newtonbrook West (36),-79.43746381,43.78502057
-8847317.729,5419598.402,1266,GO-2022324234,2022/02/19 05:00:00+00,2022,February,19,Saturday,50,D12,Shooting,30,Brookhaven-Amesbury,30,Brookhaven-Amesbury (30),-79.47680739,43.7030208
-8815041.2,5430011.373,1267,GO-2022385565,2022/02/28 05:00:00+00,2022,February,28,Monday,59,D43,Shooting,136,West Hill,136,West Hill (136),-79.1868624,43.77060655
-8848618.637,5412842.731,1268,GO-2022458878,2022/03/11 05:00:00+00,2022,March,11,Friday,70,D11,Other,89,Runnymede-Bloor West Village,89,Runnymede-Bloor West Village (89),-79.48849365,43.65913209
-8822207.142,5431410.115,1269,GO-2022499009,2022/03/17 04:00:00+00,2022,March,17,Thursday,76,D43,Other,142,Woburn North,137,Woburn (137),-79.25123515,43.77967932
-8831215.646,5412956.675,1270,GO-2022576248,2022/03/28 04:00:00+00,2022,March,28,Monday,87,D55,Stabbing,70,South Riverdale,70,South Riverdale (70),-79.33215992,43.65987261
-8835160.046,5412416.51,1271,GO-2022613599,2022/04/02 04:00:00+00,2022,April,2,Saturday,92,D51,Stabbing,73,Moss Park,73,Moss Park (73),-79.36759307,43.65636204
-8836190.596,5414877.174,1272,GO-2022646404,2022/04/07 04:00:00+00,2022,April,7,Thursday,97,D51,Shooting,74,North St.James Town,74,North St.James Town (74),-79.37685066,43.67235238
-8835812.588,5412560.474,1273,GO-2022661027,2022/04/09 04:00:00+00,2022,April,9,Saturday,99,D51,Shooting,73,Moss Park,73,Moss Park (73),-79.37345495,43.65729769
-8836496.653,5410221.874,1274,GO-2022689316,2022/04/15 04:00:00+00,2022,April,15,Friday,105,D52,Stabbing,166,St Lawrence-East Bayfront-The Islands,77,Waterfront Communities-The Island (77),-79.37960001,43.64209686
-8846550.021,5409469.313,1275,GO-2022792257,2022/04/28 04:00:00+00,2022,April,28,Thursday,118,D11,Shooting,87,High Park-Swansea,87,High Park-Swansea (87),-79.46991096,43.63720442
-8859228.48,5426343.392,1276,GO-2022804180,2022/04/30 04:00:00+00,2022,April,30,Saturday,120,D23,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.58380349,43.7468081
